entity,distance_1,distance_2,distance_3,distance_4,distance_5
AMBIENCE,"['ambiance', 'atmosphere']","['3d_models', 'computer_graphics', 'air', 'standard_atmosphere']","['computing', 'chemistry', 'historical', 'meteorology', 'motor_sports', 'music', 'skateboarding', 'snowboarding', 'british', 'slang', 'broadcast_medium', 'appearance', 'aspect', 'aura', 'breeze', 'gas', 'lift', 'manner', 'melody', 'nimbus', 'air_travel', 'tune', 'vent', 'publicize', 'air_out']","['calculation', 'computer_science', 'chemist', 'chymist', 'past', 'real', 'historic', 'diachronic', 'singing', 'vibe', 'history', 'british_people', 'language', 'lingo', 'sling', 'thang', 'thing', 'dialect', 'uk', 'aave', 'mle', 'vernacular', 'cant', 'gull', 'legal', 'medical', 'philosophy', 'theology', 'arrival', 'debut', 'semblance', 'spectacle', 'astrology', 'grammar', 'programming', 'blee', 'expression', 'view', 'astronomy', 'medicine', 'parapsychology', 'feeling', 'mood', 'spirit', 'bream', 'brise', 'brize', 'cricket', 'weather', 'gale', 'cakewalk', 'cinch', 'ireland', 'baseball', 'us', 'accelerator', 'accelerator_pedal', 'big', 'fart', 'fastball', 'flatulence', 'fuel', 'gas_pedal', 'gasolene', 'gasoline', 'throttle', 'throttle_control', 'vapor', 'wind', 'petrol', 'natural_gas', 'garrulously', 'greatly', 'idly', 'please', 'poison', 'refuel', 'turn', 'with', 'step_on_gas', 'boast', 'loft', 'dialectal', 'australia', 'dance', 'engineering', 'measurement', 'nautical', 'new_zealand', 'aid', 'assistance', 'elevator', 'welkin', 'airlift', 'face_lift', 'ski_tow', 'elevation', 'aerodynamic_lift', 'elevate', 'exalt', 'hoist', 'uplift', 'raise', 'revoke', 'plagiarize', 'rustle', 'rise', 'pilfer', 'halo', 'ton', 'tone', 'tonus', 'south_africa', 'release', 'american_spelling', 'advertise', 'american_football']","['mathematics', 'calculate', 'estimate', 'sum', 'computer', 'comp_sci', 'nz', 'apothecary', ""chemist's"", 'druggist', 'pharmacist', 'pass', 'postmodifier', 'agone', 'ancient', 'chivalric', 'departed', 'erstwhile', 'former', 'last', 'olden', 'other', 'prehistorical', 'previous', 'recent', 'then', 'ultimo', 'retiring', 'royal', 'contrast_nominal', 'economics', 'actual', 'documentary', 'factual', 'objective', 'proper', 'serious', 'tangible', 'true', 'authentic', 'genuine', 'substantial', 'veridical', 'rei', 'real_number', 'really', 'now_uncommon', 'important', 'diachronical', 'cantabile', 'sing', 'tattle', 'vibration', 'vibrator', 'new_age_jargon', 'story', 'account', 'annals', 'background', 'chronicle', 'log', 'medical_history', 'languet', 'nonstandard', 'or_technical', 'tongue', 'computer_language', 'phrasing', 'linguistic_process', 'lyric', 'terminology', 'speech', 'climbing', 'weapon', 'slingback', 'slingshot', 'predicative', 'affair', 'being', 'business', 'clothes', 'concern', 'deed', 'entity', 'item', 'object', 'possession', 'property', 'stuff', 'ticket', 'matter', 'linguistics', 'ornithology', 'pejorative', 'united_kingdom', 'black_english', 'areology', 'planetology', 'architecture', 'art', 'roman_catholicism', 'common', 'folk', 'vulgar', 'heraldry', 'coopering', 'argot', 'jargon', 'bevel', 'buzzword', 'bank', 'soccer', 'oxford_university_slang', 'mew', 'chump', 'fool', 'leal', 'sport', 'canada', 'judicial', 'legitimate', 'rules', 'court_ordered', 'juristic', 'sanctioned', 'statutory', 'sub_judice', 'eligible', 'allowable', 'authorized', 'constitutional', 'lawful', 'legalized', 'effectual', 'curative', 'aesculapian', 'checkup', 'french', 'printing', 'doctrine', 'butt', 'performing_arts', 'introduction', 'similarity', 'veneer', 'likeness', 'illusion', 'species', 'glasses', 'show', 'starcraft', 'computing_theory', 'glomery', 'morpho_syntax', 'broadcasting', 'scheduling', 'blithe', 'bly', 'east_anglia', 'color', 'complexion', 'hue', 'biology', 'genetics', 'phrase', 'construction', 'formulation', 'saying', 'formula', 'databases', 'internet', 'physical', 'psychological', 'inspection', 'perspective', 'regard', 'scene', 'horizon', 'opinion', 'position', 'see', 'watch', 'stargazing', 'drug', 'regimen', 'medicate', 'para', 'psychology', 'psychic_phenomena', 'always', 'presentiment', 'impression', 'touch', 'mode', 'northern_england', 'scotland', 'temper', 'climate', 'fist', 'inspire', 'alchemy', 'christianity', 'dyeing', 'white_spirit', 'heart', 'liveliness', 'intent', 'emotional_state', 'braid', 'broom', 'carp_bream', 'freshwater_bream', 'sea_bream', 'creak', 'humorous', 'sports', 'geology', 'sailing', 'falconry', 'navigation', 'upwind', 'weatherboard', 'yell', 'card_games', 'doddle', 'piece_of_cake', 'walk_in_park', 'walkover', 'double_pedro', 'high_five', 'irish', 'land', 'emerald_isle', 'éire', 'personal', 'u', 'usd', 'states', 'u.s.a', 'usa', 'united_states', 'photography', 'physics', 'physiology', 'vehicle', 'atom_smasher', 'go_pedal', 'particle_accelerator', 'catalyst', 'bdsm', 'heavy', 'loud', 'senior', 'huge', 'large', 'adult', 'ample', 'bad', 'bighearted', 'magnanimous', 'prominent', 'self_aggrandising', 'vainglorious', 'with_child', 'fully_grown', 'big_suit', 'major_league', 'boastfully', 'potentially_offensive', 'air_biscuit', 'barking_spider', 'beef', 'bottom_burp', 'flatus', 'fluffer_doodle', 'poot', 'raspberry_tart', 'toot', 'blow_off', 'blown_bowel_bugle', 'break_wind', 'cut_cheese', 'cut_one_loose', 'flatulate', 'guff', 'have_gas', 'let_one_rip', 'pass_gas', 'pass_wind', 'step_on_duck', 'step_on_frog', 'trouser_cough', 'ball', 'fast', 'cheese', 'heat', 'hummer', 'queef', 'turgidity', 'automobiles', 'north_america', 'throat', 'choke', 'restrict', 'strangle', 'vaporization', 'wend', 'boxing', 'india', 'japan', 'wind_instrument', 'tip', 'wreathe', 'weave', 'scent', 'au', 'loquaciously', 'lazily', 'if_you_please', 'queme', 'cincinnati', 'regional', 'pray', 'prithee', 'what', 'desire', 'satisfy', 'potable', 'potion', 'atter', 'contaminate', 'corrupt', 'circus', 'geometry', 'physical_comedy', 'poker', 'rope', 'theatre', 'game', 'heading', 'obstetrics', 'professional_wrestling', 'role_playing_games', 'commerce', 'bend', 'move', 'change', 'complete', 'dizziness', 'loop', 'twist', 'act', 'turning', 'go', 'become', 'go_bad', 'lathe', 'rebel', 'rotate', 'change_by_reversal', 'change_state', 'sour', 'call_on', 'flex', 'plow', 'wither', 'c̄', 'w', 'squash', 'masonry', 'sculpting', 'brag', 'except_in_derivatives', 'golf', 'nuclear_industry', 'textiles', 'bowling', 'attic', 'loss_of_fluid_test', 'dialectical', 'non_standard', 'austria', 'aussie', 'meganesia', 'thin', 'heraldiccharge', 'dancing', 'throw_shapes', 'ship', 'technology', 'aotearoa', 'aotearoa_new_zealand', 'enzed', 'kiwiland', 'land_of_long_white_cloud', 'maoriland', 'care', 'financial_aid', 'assist', 'befriend', 'bestand', 'cooperate', 'help', 'promote', 'relieve', 'succor', 'support', 'sustain', 'aeronautics', 'anatomy', 'celestial_sphere', 'archaeology', 'ballet', 'aggrandizement', 'natural_elevation', 'acme', 'latinism', 'cheer_up', 'ennoble', 'increase', 'upgrade', 'vaunt', 'laud', 'exhilarate', 'hoise', 'comptheory', 'winch', 'aviation', 'travel', 'upheaval', 'elate', 'curling', 'weightlifting', 'arithmetic', 'bridge', 'card_game', 'radio', 'ascent', 'bring_up', 'resurrect', 'enhance', 'recruit', 'arouse', 'grow', 'rear', 'crime', 'rice', 'sussex', 'advance', 'emanation', 'climb', 'come_back_from_dead', 'get_up', 'heighten', 'wax', 'arise', 'move_up', 'surface', 'originate', 'pelf', 'parachuting', 'religion', 'aureole', 'ring', 'tun', 'darts', 'hyperbole', 'metric_ton', 'tonne', 'century', 'heap', 'long_ton', 'short_ton', 'tother', 'literature', 'whole_tone', 'shade', 'note', 'tonicity', 'timbre', 'firm', 'harmonise', 'azania', 'republic_of_south_africa', 'sa', 'soufrica', 'biochemistry', 'phonetics', 'railways', 'software', 'sound_synthesis', 'telephone', 'dismissal', 'liberation', 'spill', 'handout', 'passing', 'acquittance', 'disengage', 'discharge', 'secrete', 'unblock', 'liberate', 'publish', 'let_go_of', 'free', 'advert', 'advertisement', 'ise', 'ize', 'announce', 'notify']"
